case_id,profile,profile_label,seed,formula,status,global_env_steps,device,mean_goodput_bits_per_slot,final_jain_fairness,max_starvation_rate,max_p99_wait_slots,max_wait_slots,mean_service_score,mean_urgency_service_score,mean_deficit_service_score,mean_final_target_reward,training_jain_last32,training_starvation_last32,training_goodput_last32,training_target_reward_last32,stochastic_deterministic_jain_gap
tjs_equal_seed1701,tjs_equal,Baseline T–J–S equal-third,1701,0.3333T + 0.3333J + 0.3333S,Stable,100096,cpu,96198.62787722932,0.2933800285544802,0.0,44.0,46.0,0.9304070501302084,0.3901619942564985,0.3646812964706629,0.5686869829296984,0.587717008898497,0.01345692952473955,84569.62840462103,0.6169511790210346,0.2943369803440168
tjs_equal_seed2701,tjs_equal,Baseline T–J–S equal-third,2701,0.3333T + 0.3333J + 0.3333S,Full collapse,100096,cpu,9429.230244621276,0.0455396504383535,0.9466666666666668,5000.0,5000.0,0.0615392486979166,0.0111516783683855,8.809190809190809e-05,0.0516654927624476,0.6076893119535705,0.2381703694661458,78043.41034648567,0.5245351363813742,0.562149661515217
tjs_equal_seed3701,tjs_equal,Baseline T–J–S equal-third,3701,0.3333T + 0.3333J + 0.3333S,Stable,100096,cpu,95691.51843597564,0.3173037918153832,0.0,42.0,42.0,0.9328494075520832,0.4092648441988203,0.4025834066223207,0.5771731490536082,0.5829272288178533,0.013366495768229132,86509.19451148342,0.619240893316283,0.2656234370024701
urgency_hold_throughput_seed1701,urgency_hold_throughput,Ứng viên cân bằng: Urgency hold-Throughput,1701,0.25T + 0.2J + 0.2S + 0.35U,Full collapse,100096,cpu,8578.654875352478,0.047069404423746,0.9466666666666668,5000.0,5000.0,0.0615723688802082,0.0112110921429142,0.0001874866224679,0.0365716963292306,0.6331941054520164,0.07383961995442706,79139.12865309045,0.5072023766894422,0.5861247010282704
urgency_hold_throughput_seed2701,urgency_hold_throughput,Ứng viên cân bằng: Urgency hold-Throughput,2701,0.25T + 0.2J + 0.2S + 0.35U,Full collapse,100096,cpu,9592.582252633669,0.0487627957258484,0.9466666666666668,5000.0,5000.0,0.0615403898437499,0.0111573633019952,9.908091908091908e-05,0.0381367830417207,0.6223519191760016,0.10617858886718748,79926.05006746668,0.495894348474062,0.5735891234501532
urgency_hold_throughput_seed3701,urgency_hold_throughput,Ứng viên cân bằng: Urgency hold-Throughput,3701,0.25T + 0.2J + 0.2S + 0.35U,Stable,100096,cpu,96279.49055576172,0.3689416764217927,0.0,40.0,41.0,0.9314393907552084,0.4080972672210542,0.400246110366117,0.5226214498824778,0.5933491935655207,0.015477498372395808,85247.62294991966,0.534323030442254,0.22440751714372803
deficit_group_ts_seed1701,deficit_group_ts,Ứng viên delay: Deficit giữ nhóm T+S,1701,0.3T + 0.1J + 0.3S + 0.3D,Stable,100096,cpu,97543.47235818177,0.1380322747231476,0.0,47.0,47.0,0.9218635141927084,0.3918835312479715,0.3682043875225225,0.5491577926635672,0.5778937361811927,0.01059539794921871,84737.64754234347,0.5643879373056642,0.43986146145804506
deficit_group_ts_seed2701,deficit_group_ts,Ứng viên delay: Deficit giữ nhóm T+S,2701,0.3T + 0.1J + 0.3S + 0.3D,Full collapse,100096,cpu,12490.237636349488,0.0399755991565959,0.9466666666666668,5000.0,5000.0,0.0615603329427082,0.0111973227757504,0.0001703795028042,0.0415329732291266,0.6162636938941704,0.2157105509440104,78484.00406953879,0.47894575023890495,0.5762880947375745
deficit_group_ts_seed3701,deficit_group_ts,Ứng viên delay: Deficit giữ nhóm T+S,3701,0.3T + 0.1J + 0.3S + 0.3D,Full collapse,100096,cpu,162851.4103386139,0.0929221311843188,0.5583333333333333,5000.0,5000.0,0.5269524739583333,0.1849437587113552,0.1312246344317177,0.4548543395473648,0.5948775328066858,0.039637044270833297,84947.22384263948,0.5558224546112398,0.501955401622367
